date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city,country
2016-11-25 00:00:00,17.5,10.4,24.2,0.0,0.0,,8.3,,1017.5,,Los Angeles,USA
2016-11-26 00:00:00,13.0,8.1,16.5,6.4,0.0,,10.1,,1015.3,,Los Angeles,USA
2016-11-27 00:00:00,12.5,9.8,17.6,1.8,0.0,,16.6,,1016.0,,Los Angeles,USA
2016-11-28 00:00:00,13.3,8.1,16.5,0.0,0.0,,9.0,,1013.4,,Los Angeles,USA
2016-11-29 00:00:00,13.5,8.7,19.8,0.0,0.0,,8.6,,1015.3,,Los Angeles,USA
2016-11-30 00:00:00,13.8,8.7,19.2,0.0,0.0,,10.4,,1017.4,,Los Angeles,USA
2016-12-01 00:00:00,13.5,9.8,18.7,0.0,0.0,,10.4,,1014.5,,Los Angeles,USA
2016-12-02 00:00:00,15.0,9.8,19.2,0.0,0.0,,15.8,,1015.9,,Los Angeles,USA
2016-12-03 00:00:00,13.9,7.0,18.7,0.0,0.0,,7.9,,1018.5,,Los Angeles,USA
2016-12-04 00:00:00,13.4,7.6,19.2,0.0,0.0,,7.9,,1016.9,,Los Angeles,USA
2016-12-05 00:00:00,14.0,9.8,18.1,0.0,0.0,,8.3,,1014.2,,Los Angeles,USA
2016-12-06 00:00:00,14.6,12.0,18.1,0.0,0.0,,9.7,,1015.2,,Los Angeles,USA
2016-12-07 00:00:00,13.5,10.4,17.6,0.0,0.0,,6.8,,1018.7,,Los Angeles,USA
2016-12-08 00:00:00,13.9,9.8,18.1,0.0,0.0,,9.0,,1023.1,,Los Angeles,USA
2016-12-09 00:00:00,14.2,11.5,17.6,0.0,0.0,,6.5,,1023.1,,Los Angeles,USA
2016-12-10 00:00:00,14.9,12.0,17.6,0.0,0.0,,9.7,,1020.6,,Los Angeles,USA
2016-12-11 00:00:00,16.0,14.8,18.1,1.3,0.0,,9.4,,1019.1,,Los Angeles,USA
2016-12-12 00:00:00,15.6,14.2,17.0,0.0,0.0,,10.4,,1018.6,,Los Angeles,USA
2016-12-13 00:00:00,15.4,13.1,18.1,0.0,0.0,,9.0,,1019.1,,Los Angeles,USA
2016-12-14 00:00:00,14.5,10.9,18.7,0.0,0.0,,8.6,,1018.2,,Los Angeles,USA
2016-12-15 00:00:00,14.6,12.0,17.6,12.2,0.0,,7.9,,1015.6,,Los Angeles,USA
2016-12-16 00:00:00,14.8,10.9,16.5,6.9,0.0,,30.6,,1011.2,,Los Angeles,USA
2016-12-17 00:00:00,12.0,8.1,15.4,0.0,0.0,,12.6,,1019.4,,Los Angeles,USA
2016-12-18 00:00:00,11.0,4.8,18.1,0.0,0.0,,7.9,,1021.6,,Los Angeles,USA
2016-12-19 00:00:00,13.1,5.9,22.0,0.0,0.0,,9.0,,1023.0,,Los Angeles,USA
2016-12-20 00:00:00,15.5,7.6,25.9,0.0,0.0,,11.5,,1020.8,,Los Angeles,USA
2016-12-21 00:00:00,17.9,12.0,20.4,10.7,0.0,,11.9,,1016.0,,Los Angeles,USA
2016-12-22 00:00:00,14.3,11.5,18.1,8.1,0.0,,9.4,,1013.6,,Los Angeles,USA
2016-12-23 00:00:00,14.5,11.5,17.0,24.4,0.0,,14.0,,1015.2,,Los Angeles,USA
2016-12-24 00:00:00,12.6,8.1,14.2,0.3,0.0,,23.0,,1008.7,,Los Angeles,USA
2016-12-25 00:00:00,10.2,7.0,13.7,0.0,0.0,,8.6,,1018.2,,Los Angeles,USA
2016-12-26 00:00:00,10.6,7.6,17.0,0.0,0.0,,13.3,,1021.8,,Los Angeles,USA
2016-12-27 00:00:00,13.1,8.1,21.5,0.0,0.0,,12.2,,1021.1,,Los Angeles,USA
2016-12-28 00:00:00,16.2,9.8,25.9,0.0,0.0,,9.4,,1019.5,,Los Angeles,USA
2016-12-29 00:00:00,17.5,11.5,26.5,0.0,0.0,,10.1,,1018.8,,Los Angeles,USA
2016-12-30 00:00:00,16.1,13.1,17.0,5.1,0.0,,14.0,,1016.4,,Los Angeles,USA
2016-12-31 00:00:00,13.5,9.8,14.2,1.8,0.0,,14.0,,1013.2,,Los Angeles,USA
2017-01-01 00:00:00,9.9,5.9,14.2,0.0,0.0,,7.9,,1013.6,,Los Angeles,USA
2017-01-02 00:00:00,11.7,9.8,13.1,0.0,0.0,,8.6,,1018.5,,Los Angeles,USA
2017-01-03 00:00:00,11.5,8.7,14.8,0.0,0.0,,5.8,,1021.1,,Los Angeles,USA
2017-01-04 00:00:00,12.7,9.2,15.9,1.0,0.0,,8.3,,1019.8,,Los Angeles,USA
2017-01-05 00:00:00,13.4,12.0,16.5,11.2,0.0,,13.7,,1015.3,,Los Angeles,USA
2017-01-06 00:00:00,13.5,9.8,18.1,0.0,0.0,,8.3,,1017.6,,Los Angeles,USA
2017-01-07 00:00:00,14.0,10.9,20.9,0.8,0.0,,7.6,,1021.4,,Los Angeles,USA
2017-01-08 00:00:00,16.9,12.0,24.2,0.0,0.0,,6.5,,1021.1,,Los Angeles,USA
2017-01-09 00:00:00,15.3,12.0,16.5,22.1,0.0,,12.2,,1021.0,,Los Angeles,USA
2017-01-10 00:00:00,13.3,10.4,14.8,2.3,0.0,,12.2,,1019.5,,Los Angeles,USA
2017-01-11 00:00:00,14.7,13.1,16.5,4.6,0.0,,18.0,,1015.9,,Los Angeles,USA
2017-01-12 00:00:00,13.3,11.5,14.2,18.0,0.0,,9.7,,1014.0,,Los Angeles,USA
2017-01-13 00:00:00,11.9,8.1,14.8,0.0,0.0,,7.9,,1016.0,,Los Angeles,USA
2017-01-14 00:00:00,12.9,8.1,20.4,0.0,0.0,,7.6,,1015.9,,Los Angeles,USA
2017-01-15 00:00:00,14.6,10.9,17.0,0.0,0.0,,12.2,,1017.0,,Los Angeles,USA
2017-01-16 00:00:00,13.7,10.9,15.9,0.0,0.0,,10.8,,1017.7,,Los Angeles,USA
2017-01-17 00:00:00,12.6,7.6,18.1,0.0,0.0,,10.8,,1019.2,,Los Angeles,USA
2017-01-18 00:00:00,12.4,8.7,14.8,1.5,0.0,,13.0,,1020.5,,Los Angeles,USA
2017-01-19 00:00:00,13.3,11.5,15.9,14.7,0.0,,22.3,,1013.6,,Los Angeles,USA
2017-01-20 00:00:00,12.6,10.9,14.8,34.3,0.0,,27.7,,1003.3,,Los Angeles,USA
2017-01-21 00:00:00,12.3,8.7,14.8,0.0,0.0,,19.8,,1012.0,,Los Angeles,USA
2017-01-22 00:00:00,11.5,9.8,13.7,74.7,0.0,,18.4,,1016.0,,Los Angeles,USA
2017-01-23 00:00:00,12.1,8.1,13.1,3.8,0.0,,23.4,,1011.7,,Los Angeles,USA
2017-01-24 00:00:00,9.1,4.2,12.6,0.0,0.0,,8.3,,1016.7,,Los Angeles,USA
2017-01-25 00:00:00,9.7,5.4,14.2,0.0,0.0,,10.1,,1024.6,,Los Angeles,USA
2017-01-26 00:00:00,10.4,5.4,16.5,0.0,0.0,,9.4,,1026.2,,Los Angeles,USA
2017-01-27 00:00:00,11.9,6.5,15.9,0.0,0.0,,9.0,,1030.3,,Los Angeles,USA
2017-01-28 00:00:00,12.0,4.8,20.9,0.0,0.0,,6.5,,1029.3,,Los Angeles,USA
2017-01-29 00:00:00,15.0,7.6,24.2,0.0,0.0,,6.1,,1024.1,,Los Angeles,USA
2017-01-30 00:00:00,17.3,10.4,24.2,0.0,0.0,,9.4,,1020.3,,Los Angeles,USA
2017-01-31 00:00:00,15.5,9.8,21.5,0.0,0.0,,7.9,,1019.1,,Los Angeles,USA
2017-02-01 00:00:00,13.1,8.1,19.8,0.0,0.0,,9.0,,1018.7,,Los Angeles,USA
2017-02-02 00:00:00,13.1,9.8,17.6,0.0,0.0,,9.7,,1019.6,,Los Angeles,USA
2017-02-03 00:00:00,13.9,12.0,15.9,8.4,0.0,,8.3,,1018.7,,Los Angeles,USA
2017-02-04 00:00:00,14.2,12.0,15.9,0.0,0.0,,13.7,,1019.2,,Los Angeles,USA
2017-02-05 00:00:00,13.4,12.6,14.8,0.0,0.0,,7.9,,1016.8,,Los Angeles,USA
2017-02-06 00:00:00,12.8,11.5,15.4,24.6,0.0,,13.7,,1017.4,,Los Angeles,USA
2017-02-07 00:00:00,15.0,14.2,16.5,9.9,0.0,,12.2,,1020.1,,Los Angeles,USA
2017-02-08 00:00:00,16.1,14.2,18.7,0.8,0.0,,7.9,,1020.4,,Los Angeles,USA
2017-02-09 00:00:00,14.6,13.1,17.6,0.0,0.0,,10.8,,1017.0,,Los Angeles,USA
2017-02-10 00:00:00,14.6,13.1,17.0,6.6,0.0,,7.2,,1016.8,,Los Angeles,USA
2017-02-11 00:00:00,14.6,12.0,15.9,0.8,0.0,,13.3,,1018.0,,Los Angeles,USA
2017-02-12 00:00:00,13.8,9.2,20.9,0.0,0.0,,6.8,,1017.6,,Los Angeles,USA
2017-02-13 00:00:00,16.7,9.8,22.0,0.0,0.0,,7.9,,1016.4,,Los Angeles,USA
2017-02-14 00:00:00,15.0,12.0,20.4,0.0,0.0,,9.7,,1017.7,,Los Angeles,USA
2017-02-15 00:00:00,14.0,10.9,20.9,0.0,0.0,,9.4,,1018.3,,Los Angeles,USA
2017-02-16 00:00:00,13.7,12.0,17.6,0.0,0.0,,9.0,,1015.4,,Los Angeles,USA
2017-02-17 00:00:00,14.2,11.5,14.8,40.1,0.0,,24.5,,1003.5,,Los Angeles,USA
2017-02-18 00:00:00,12.0,10.9,14.8,6.9,0.0,,13.7,,1001.5,,Los Angeles,USA
2017-02-19 00:00:00,12.4,9.8,14.8,0.8,0.0,,9.4,,1013.9,,Los Angeles,USA
2017-02-20 00:00:00,12.9,11.5,15.9,1.8,0.0,,10.8,,1024.1,,Los Angeles,USA
2017-02-21 00:00:00,15.0,13.7,17.6,0.3,0.0,,9.0,,1025.2,,Los Angeles,USA
2017-02-22 00:00:00,14.1,10.9,15.9,0.0,0.0,,16.9,,1019.2,,Los Angeles,USA
2017-02-23 00:00:00,12.7,8.7,15.4,0.0,0.0,,20.5,,1018.1,,Los Angeles,USA
2017-02-24 00:00:00,11.3,6.5,15.9,0.0,0.0,,12.2,,1020.8,,Los Angeles,USA
2017-02-25 00:00:00,10.7,5.9,15.4,0.0,0.0,,12.6,,1018.8,,Los Angeles,USA
2017-02-26 00:00:00,11.1,8.7,13.1,1.8,0.0,,13.0,,1015.3,,Los Angeles,USA
2017-02-27 00:00:00,11.5,8.7,13.7,0.0,0.0,,10.4,,1011.8,,Los Angeles,USA
2017-02-28 00:00:00,12.7,9.2,15.9,0.0,0.0,,13.3,,1018.1,,Los Angeles,USA
2017-03-01 00:00:00,13.2,7.6,22.0,0.0,0.0,,11.2,,1023.6,,Los Angeles,USA
2017-03-02 00:00:00,15.7,8.1,24.8,0.0,0.0,,7.6,,1020.7,,Los Angeles,USA
2017-03-03 00:00:00,17.4,10.9,25.9,0.0,0.0,,9.7,,1015.8,,Los Angeles,USA
2017-03-04 00:00:00,14.9,9.8,19.2,0.0,0.0,,8.3,,1015.9,,Los Angeles,USA
2017-03-05 00:00:00,13.6,10.4,15.4,0.5,0.0,,19.8,,1016.1,,Los Angeles,USA
2017-03-06 00:00:00,12.0,8.7,17.0,0.0,0.0,,17.3,,1021.3,,Los Angeles,USA
2017-03-07 00:00:00,13.6,8.1,21.5,0.0,0.0,,12.6,,1021.3,,Los Angeles,USA
2017-03-08 00:00:00,16.3,10.9,25.9,0.0,0.0,,9.7,,1018.0,,Los Angeles,USA
2017-03-09 00:00:00,17.2,11.5,24.2,0.0,0.0,,9.4,,1017.4,,Los Angeles,USA
2017-03-10 00:00:00,17.5,12.6,23.1,0.0,0.0,,9.0,,1016.9,,Los Angeles,USA
2017-03-11 00:00:00,16.4,12.0,22.6,0.0,0.0,,6.8,,1015.5,,Los Angeles,USA
2017-03-12 00:00:00,14.5,11.5,19.8,0.0,0.0,,9.7,,1015.6,,Los Angeles,USA
2017-03-13 00:00:00,14.1,12.0,19.2,0.0,0.0,,7.9,,1016.3,,Los Angeles,USA
2017-03-14 00:00:00,14.0,9.8,19.2,0.0,0.0,,9.7,,1017.4,,Los Angeles,USA
2017-03-15 00:00:00,15.2,12.0,20.9,0.0,0.0,,10.8,,1018.2,,Los Angeles,USA
2017-03-16 00:00:00,16.1,12.0,20.4,0.0,0.0,,10.4,,1018.3,,Los Angeles,USA
2017-03-17 00:00:00,14.6,12.0,18.1,0.0,0.0,,9.4,,1016.9,,Los Angeles,USA
2017-03-18 00:00:00,14.5,13.1,19.2,0.0,0.0,,10.8,,1018.1,,Los Angeles,USA
2017-03-19 00:00:00,14.8,12.6,18.7,0.0,0.0,,11.2,,1018.2,,Los Angeles,USA
2017-03-20 00:00:00,15.2,13.7,18.7,0.0,0.0,,12.6,,1019.0,,Los Angeles,USA
2017-03-21 00:00:00,15.4,13.1,18.7,1.3,0.0,,9.0,,1018.6,,Los Angeles,USA
2017-03-22 00:00:00,15.0,13.1,18.1,0.3,0.0,,20.5,,1016.1,,Los Angeles,USA
2017-03-23 00:00:00,15.1,12.0,18.1,0.0,0.0,,18.7,,1018.9,,Los Angeles,USA
2017-03-24 00:00:00,14.4,9.8,19.2,0.0,0.0,,17.6,,1023.0,,Los Angeles,USA
2017-03-25 00:00:00,15.1,12.6,18.7,0.0,0.0,,16.9,,1018.9,,Los Angeles,USA
2017-03-26 00:00:00,15.0,12.0,19.2,0.0,0.0,,13.7,,1017.1,,Los Angeles,USA
2017-03-27 00:00:00,15.2,11.5,19.8,0.0,0.0,,18.0,,1015.7,,Los Angeles,USA
2017-03-28 00:00:00,17.9,12.0,22.6,0.0,0.0,,12.6,,1015.4,,Los Angeles,USA
2017-03-29 00:00:00,17.8,12.0,23.7,0.0,0.0,,9.4,,1016.2,,Los Angeles,USA
2017-03-30 00:00:00,17.0,12.6,19.8,0.0,0.0,,15.8,,1012.0,,Los Angeles,USA
2017-03-31 00:00:00,17.0,12.0,22.0,0.0,0.0,,16.9,,1009.5,,Los Angeles,USA
2017-04-01 00:00:00,15.4,10.4,19.8,0.0,0.0,,9.7,,1014.3,,Los Angeles,USA
2017-04-02 00:00:00,15.9,11.5,21.5,0.0,0.0,,10.1,,1015.3,,Los Angeles,USA
2017-04-03 00:00:00,14.5,13.1,17.6,0.0,0.0,,10.1,,1013.4,,Los Angeles,USA
2017-04-04 00:00:00,15.5,13.7,19.2,0.0,0.0,,12.2,,1015.7,,Los Angeles,USA
2017-04-05 00:00:00,16.5,12.6,24.2,0.0,0.0,,11.2,,1016.7,,Los Angeles,USA
2017-04-06 00:00:00,15.7,13.1,20.9,0.0,0.0,,12.6,,1015.8,,Los Angeles,USA
2017-04-07 00:00:00,15.4,13.1,18.7,1.3,0.0,,11.5,,1017.1,,Los Angeles,USA
2017-04-08 00:00:00,15.2,12.0,18.1,8.4,0.0,,21.2,,1016.2,,Los Angeles,USA
2017-04-09 00:00:00,14.8,10.9,19.8,0.0,0.0,,12.2,,1017.2,,Los Angeles,USA
2017-04-10 00:00:00,15.7,10.4,21.5,0.0,0.0,,11.5,,1016.6,,Los Angeles,USA
2017-04-11 00:00:00,16.0,10.9,21.5,0.0,0.0,,14.8,,1015.9,,Los Angeles,USA
2017-04-12 00:00:00,15.5,11.5,19.8,0.0,0.0,,17.3,,1016.8,,Los Angeles,USA
2017-04-13 00:00:00,15.7,12.0,20.4,0.0,0.0,,17.3,,1016.6,,Los Angeles,USA
2017-04-14 00:00:00,14.9,10.4,19.8,0.0,0.0,,14.4,,1015.0,,Los Angeles,USA
2017-04-15 00:00:00,15.4,9.8,20.9,0.0,0.0,,11.2,,1014.5,,Los Angeles,USA
2017-04-16 00:00:00,16.2,11.5,20.9,0.0,0.0,,13.7,,1015.9,,Los Angeles,USA
2017-04-17 00:00:00,15.9,11.5,21.5,0.0,0.0,,11.5,,1018.1,,Los Angeles,USA
2017-04-18 00:00:00,16.1,13.7,23.7,0.0,0.0,,11.5,,1018.7,,Los Angeles,USA
2017-04-19 00:00:00,16.7,14.2,19.8,0.0,0.0,,14.8,,1019.2,,Los Angeles,USA
2017-04-20 00:00:00,17.0,12.6,23.1,0.0,0.0,,15.5,,1017.1,,Los Angeles,USA
2017-04-21 00:00:00,19.2,13.1,28.1,0.0,0.0,,13.3,,1012.4,,Los Angeles,USA
2017-04-22 00:00:00,20.5,15.4,25.9,0.0,0.0,,13.7,,1011.0,,Los Angeles,USA
2017-04-23 00:00:00,18.3,14.2,23.1,0.0,0.0,,14.8,,1010.7,,Los Angeles,USA
2017-04-24 00:00:00,16.9,14.2,19.8,0.0,0.0,,13.3,,1012.3,,Los Angeles,USA
2017-04-25 00:00:00,17.6,14.8,22.0,0.0,0.0,,22.0,,1011.4,,Los Angeles,USA
2017-04-26 00:00:00,18.4,13.7,21.5,0.0,0.0,,16.2,,1011.3,,Los Angeles,USA
2017-04-27 00:00:00,16.6,13.1,24.2,0.0,0.0,,18.4,,1008.5,,Los Angeles,USA
2017-04-28 00:00:00,22.2,17.6,28.7,0.0,0.0,,28.4,,1007.5,,Los Angeles,USA
2017-04-29 00:00:00,22.0,15.9,26.5,0.0,0.0,,16.6,,1014.6,,Los Angeles,USA
2017-04-30 00:00:00,18.9,12.6,26.5,0.0,0.0,,12.2,,1017.0,,Los Angeles,USA
2017-05-01 00:00:00,18.1,12.6,24.2,0.0,0.0,,10.8,,1013.5,,Los Angeles,USA
2017-05-02 00:00:00,18.6,14.8,23.1,0.0,0.0,,9.7,,1012.3,,Los Angeles,USA
2017-05-03 00:00:00,18.5,15.4,22.0,0.0,0.0,,12.2,,1013.8,,Los Angeles,USA
2017-05-04 00:00:00,17.4,14.2,19.8,0.0,0.0,,14.4,,1014.1,,Los Angeles,USA
2017-05-05 00:00:00,15.3,13.7,18.1,0.0,0.0,,10.4,,1011.8,,Los Angeles,USA
2017-05-06 00:00:00,15.9,12.0,18.1,0.0,0.0,,24.5,,1008.9,,Los Angeles,USA
2017-05-07 00:00:00,13.0,9.8,17.0,3.3,0.0,,12.2,,1010.8,,Los Angeles,USA
2017-05-08 00:00:00,13.5,8.7,18.7,0.0,0.0,,14.4,,1011.9,,Los Angeles,USA
2017-05-09 00:00:00,16.0,12.6,21.5,0.0,0.0,,15.5,,1012.4,,Los Angeles,USA
2017-05-10 00:00:00,16.8,15.4,19.8,0.0,0.0,,11.9,,1018.1,,Los Angeles,USA
2017-05-11 00:00:00,16.6,14.2,19.2,0.0,0.0,,18.4,,1019.4,,Los Angeles,USA
2017-05-12 00:00:00,16.2,14.2,19.2,0.0,0.0,,13.7,,1014.9,,Los Angeles,USA
2017-05-13 00:00:00,16.6,13.1,20.9,0.0,0.0,,14.0,,1011.5,,Los Angeles,USA
2017-05-14 00:00:00,16.4,11.5,21.5,0.0,0.0,,13.7,,1011.3,,Los Angeles,USA
2017-05-15 00:00:00,15.2,12.6,18.1,0.0,0.0,,19.4,,1012.9,,Los Angeles,USA
2017-05-16 00:00:00,15.0,12.0,18.1,0.0,0.0,,13.3,,1016.1,,Los Angeles,USA
2017-05-17 00:00:00,15.3,13.1,18.7,0.0,0.0,,13.0,,1013.6,,Los Angeles,USA
2017-05-18 00:00:00,16.2,12.6,20.4,0.0,0.0,,12.6,,1012.1,,Los Angeles,USA
2017-05-19 00:00:00,18.7,14.2,27.0,0.0,0.0,,13.0,,1012.6,,Los Angeles,USA
2017-05-20 00:00:00,21.5,16.5,30.4,0.0,0.0,,13.0,,1011.2,,Los Angeles,USA
2017-05-21 00:00:00,20.0,15.9,23.1,0.0,0.0,,12.2,,1012.1,,Los Angeles,USA
2017-05-22 00:00:00,17.2,14.8,20.4,0.0,0.0,,13.0,,1013.9,,Los Angeles,USA
2017-05-23 00:00:00,16.6,14.2,22.6,0.0,0.0,,14.0,,1013.7,,Los Angeles,USA
2017-05-24 00:00:00,15.9,14.2,19.2,0.0,0.0,,14.4,,1011.2,,Los Angeles,USA
2017-05-25 00:00:00,15.9,14.8,18.7,0.0,0.0,,13.3,,1011.4,,Los Angeles,USA
2017-05-26 00:00:00,17.1,14.8,20.4,0.0,0.0,,14.8,,1014.7,,Los Angeles,USA
2017-05-27 00:00:00,16.7,14.2,19.8,0.0,0.0,,18.4,,1017.0,,Los Angeles,USA
2017-05-28 00:00:00,17.0,14.2,20.4,0.0,0.0,,14.4,,1015.7,,Los Angeles,USA
2017-05-29 00:00:00,16.6,14.8,19.8,0.0,0.0,,11.9,,1013.0,,Los Angeles,USA
2017-05-30 00:00:00,16.7,15.9,19.2,0.0,0.0,,10.8,,1012.6,,Los Angeles,USA
2017-05-31 00:00:00,16.6,15.4,18.7,0.0,0.0,,9.4,,1011.3,,Los Angeles,USA
2017-06-01 00:00:00,17.7,15.9,20.9,0.0,0.0,,12.2,,1011.3,,Los Angeles,USA
2017-06-02 00:00:00,17.7,14.8,20.4,0.0,0.0,,13.0,,1011.2,,Los Angeles,USA
2017-06-03 00:00:00,17.8,15.9,21.5,0.0,0.0,,11.5,,1011.8,,Los Angeles,USA
2017-06-04 00:00:00,17.1,15.9,19.2,0.0,0.0,,9.4,,1011.7,,Los Angeles,USA
2017-06-05 00:00:00,17.2,15.4,21.5,0.0,0.0,,10.8,,1011.5,,Los Angeles,USA
2017-06-06 00:00:00,17.4,16.5,19.8,0.0,0.0,,12.2,,1013.2,,Los Angeles,USA
2017-06-07 00:00:00,17.3,15.9,20.4,0.0,0.0,,12.2,,1014.0,,Los Angeles,USA
2017-06-08 00:00:00,16.9,15.4,19.8,0.0,0.0,,18.0,,1015.3,,Los Angeles,USA
2017-06-09 00:00:00,17.6,14.2,21.5,0.0,0.0,,15.5,,1013.3,,Los Angeles,USA
2017-06-10 00:00:00,17.6,15.9,20.4,0.0,0.0,,12.2,,1011.6,,Los Angeles,USA
2017-06-11 00:00:00,17.7,15.4,20.4,0.0,0.0,,16.9,,1012.4,,Los Angeles,USA
2017-06-12 00:00:00,17.2,13.1,21.5,0.0,0.0,,16.9,,1015.5,,Los Angeles,USA
2017-06-13 00:00:00,17.8,13.7,22.0,0.0,0.0,,12.6,,1013.0,,Los Angeles,USA
2017-06-14 00:00:00,19.5,15.4,24.2,0.0,0.0,,11.2,,1011.4,,Los Angeles,USA
2017-06-15 00:00:00,20.3,15.9,25.4,0.0,0.0,,10.1,,1012.1,,Los Angeles,USA
2017-06-16 00:00:00,20.7,16.5,24.8,0.0,0.0,,10.1,,1011.5,,Los Angeles,USA
2017-06-17 00:00:00,19.9,16.5,23.7,0.0,0.0,,12.2,,1011.0,,Los Angeles,USA
2017-06-18 00:00:00,18.9,15.9,23.1,0.0,0.0,,11.9,,1009.5,,Los Angeles,USA
2017-06-19 00:00:00,18.7,15.9,23.1,0.0,0.0,,12.6,,1009.8,,Los Angeles,USA
2017-06-20 00:00:00,18.1,15.9,22.0,0.0,0.0,,13.0,,1010.3,,Los Angeles,USA
2017-06-21 00:00:00,18.6,16.5,22.6,0.0,0.0,,13.0,,1007.6,,Los Angeles,USA
2017-06-22 00:00:00,19.2,17.0,23.7,0.0,0.0,,10.8,,1009.1,,Los Angeles,USA
2017-06-23 00:00:00,18.7,15.9,20.9,0.0,0.0,,15.1,,1012.3,,Los Angeles,USA
2017-06-24 00:00:00,17.9,15.9,21.5,0.0,0.0,,14.4,,1011.8,,Los Angeles,USA
2017-06-25 00:00:00,19.6,17.0,24.8,0.0,0.0,,12.2,,1011.7,,Los Angeles,USA
2017-06-26 00:00:00,21.7,17.6,27.6,0.0,0.0,,11.2,,1012.2,,Los Angeles,USA
2017-06-27 00:00:00,21.4,16.5,25.4,0.0,0.0,,12.2,,1011.2,,Los Angeles,USA
2017-06-28 00:00:00,19.1,15.9,22.0,0.0,0.0,,13.0,,1011.5,,Los Angeles,USA
2017-06-29 00:00:00,19.1,17.0,23.1,0.0,0.0,,11.9,,1013.1,,Los Angeles,USA
2017-06-30 00:00:00,18.9,15.9,22.6,0.0,0.0,,12.2,,1012.3,,Los Angeles,USA
2017-07-01 00:00:00,18.2,16.5,22.0,0.0,0.0,,11.9,,1011.5,,Los Angeles,USA
2017-07-02 00:00:00,19.2,17.0,24.2,0.0,0.0,,11.9,,1014.5,,Los Angeles,USA
2017-07-03 00:00:00,19.4,17.0,23.1,0.0,0.0,,13.7,,1015.9,,Los Angeles,USA
2017-07-04 00:00:00,19.2,16.5,23.7,0.0,0.0,,13.7,,1014.4,,Los Angeles,USA
2017-07-05 00:00:00,19.7,17.0,24.2,0.0,0.0,,11.9,,1014.3,,Los Angeles,USA
2017-07-06 00:00:00,20.5,17.6,24.2,0.0,0.0,,13.3,,1014.4,,Los Angeles,USA
2017-07-07 00:00:00,22.2,18.7,28.1,0.0,0.0,,11.2,,1011.2,,Los Angeles,USA
2017-07-08 00:00:00,24.5,20.9,29.8,0.0,0.0,,11.2,,1009.8,,Los Angeles,USA
2017-07-09 00:00:00,24.7,20.4,30.9,0.0,0.0,,11.9,,1012.2,,Los Angeles,USA
2017-07-10 00:00:00,23.9,19.8,28.7,0.0,0.0,,13.3,,1012.2,,Los Angeles,USA
2017-07-11 00:00:00,22.1,19.2,24.8,0.0,0.0,,15.5,,1013.0,,Los Angeles,USA
2017-07-12 00:00:00,20.9,18.1,23.7,0.0,0.0,,12.6,,1014.0,,Los Angeles,USA
2017-07-13 00:00:00,20.6,18.1,23.7,0.0,0.0,,14.4,,1015.3,,Los Angeles,USA
2017-07-14 00:00:00,19.6,17.6,22.6,0.0,0.0,,13.3,,1015.5,,Los Angeles,USA
2017-07-15 00:00:00,20.7,18.1,26.5,0.0,0.0,,10.4,,1013.3,,Los Angeles,USA
2017-07-16 00:00:00,22.4,19.2,27.0,0.0,0.0,,11.2,,1011.5,,Los Angeles,USA
2017-07-17 00:00:00,22.1,19.8,24.8,0.0,0.0,,11.5,,1011.4,,Los Angeles,USA
2017-07-18 00:00:00,21.9,19.2,25.4,0.0,0.0,,13.7,,1013.4,,Los Angeles,USA
2017-07-19 00:00:00,21.5,19.2,25.4,0.0,0.0,,13.7,,1014.3,,Los Angeles,USA
2017-07-20 00:00:00,22.1,19.2,26.5,0.0,0.0,,13.3,,1014.8,,Los Angeles,USA
2017-07-21 00:00:00,21.5,18.7,24.8,0.0,0.0,,13.0,,1013.3,,Los Angeles,USA
2017-07-22 00:00:00,21.5,18.7,24.8,0.0,0.0,,13.0,,1012.1,,Los Angeles,USA
2017-07-23 00:00:00,21.5,19.2,24.8,0.0,0.0,,12.6,,1011.4,,Los Angeles,USA
2017-07-24 00:00:00,21.4,19.2,24.8,0.0,0.0,,11.2,,1012.2,,Los Angeles,USA
2017-07-25 00:00:00,21.2,19.8,24.8,0.0,0.0,,15.5,,1014.4,,Los Angeles,USA
2017-07-26 00:00:00,21.1,19.2,24.2,0.0,0.0,,16.2,,1015.2,,Los Angeles,USA
2017-07-27 00:00:00,21.0,19.2,24.8,0.0,0.0,,15.8,,1013.5,,Los Angeles,USA
2017-07-28 00:00:00,20.7,18.7,23.7,0.0,0.0,,11.2,,1013.2,,Los Angeles,USA
2017-07-29 00:00:00,20.9,18.7,24.8,0.0,0.0,,12.2,,1015.0,,Los Angeles,USA
2017-07-30 00:00:00,21.6,18.1,24.2,0.0,0.0,,14.8,,1016.5,,Los Angeles,USA
2017-07-31 00:00:00,19.9,18.1,23.1,0.0,0.0,,11.5,,1013.9,,Los Angeles,USA
2017-08-01 00:00:00,21.6,19.2,27.6,0.0,0.0,,10.8,,1011.3,,Los Angeles,USA
2017-08-02 00:00:00,24.3,21.5,29.8,0.0,0.0,,11.9,,1012.1,,Los Angeles,USA
2017-08-03 00:00:00,24.7,22.0,28.7,0.0,0.0,,14.4,,1013.7,,Los Angeles,USA
2017-08-04 00:00:00,23.5,20.4,25.9,0.0,0.0,,13.7,,1013.8,,Los Angeles,USA
